date,hospital_id,dow,weekend,month,holiday,temp_c,rain_mm,flu_index,trauma_cases,scheduled_surgeries,donation_campaign,supply_shock,blood_type,stock_start,units_collected,units_used,wastage,stock_end,critical_stock,stockout_next_day,heavy_demand,heavy_demand_next_day,days_until_stockout,net_change,units_used_lag1,units_used_lag7,units_used_lag30,units_collected_lag1,units_collected_lag7,units_collected_lag30,stock_start_lag1,stock_start_lag7,stock_start_lag30,units_used_roll7_mean,units_used_roll30_mean,units_used_roll7_std,units_used_roll30_std,units_collected_roll7_mean,units_collected_roll30_mean,units_collected_roll7_std,units_collected_roll30_std,cover_days,usage_trend_7d,usage_trend_30d,surgeries_per_stock,trauma_per_stock,demand_pressure,stockout_lag1,stockout_lag7,stockout_roll7_sum
2022-06-12,East,3,0,6,0,23.119787781413788,0.6750777893366215,0.3527438050899019,11,16,0,0,A-,0,1,4,0,0,5,1,0,0,60.0,-3,5.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,2.5714285714285716,3.7333333333333334,2.4397501823713212,2.347901973712046,2.0,1.7333333333333334,1.732050807568876,1.7005746155310286,0.0,2.5714285714285716,-0.2666666666666666,16.0,11.0,27.0,1.0,1.0,7.0
2022-06-13,East,4,0,6,0,24.82199754759724,6.372672128962336,0.2391040232972817,4,17,0,0,A-,0,1,5,1,0,5,1,0,0,60.0,-5,4.0,1.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,3.142857142857143,3.7333333333333334,2.1930626551751233,2.347901973712046,2.142857142857143,1.7333333333333334,1.5735915849388853,1.7005746155310286,0.0,2.142857142857143,-1.2666666666666666,17.0,4.0,21.0,1.0,1.0,7.0
2022-06-14,East,5,1,6,0,20.37745469578528,2.660570479920012,0.2116186496245019,6,12,0,0,A-,0,0,0,0,0,5,0,0,0,1.0,0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.7142857142857144,3.7333333333333334,2.058663459163542,2.347901973712046,2.2857142857142856,1.5666666666666667,1.3801311186847076,1.5013403972802926,0.0,-2.2857142857142856,3.7333333333333334,12.0,6.0,18.0,1.0,1.0,7.0
2022-06-15,East,6,1,6,0,26.609496831509546,8.053690262973616,0.2272912544546996,2,12,0,1,A-,0,4,3,0,1,5,1,0,1,60.0,1,0.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.857142857142857,3.7333333333333334,2.193062655175122,2.347901973712046,2.142857142857143,1.5666666666666667,1.5735915849388853,1.5013403972802926,0.0,0.8571428571428572,-2.2666666666666666,12.0,2.0,14.0,0.0,1.0,6.0
2022-06-16,East,0,0,6,0,21.852424785585928,3.3180089073131818,0.2150990602282075,5,15,0,0,A-,1,5,7,0,0,5,1,1,1,60.0,-2,3.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.6333333333333333,2.160246899469275,2.3116397126108432,2.4285714285714284,1.7,1.7182493859684491,1.534657099743491,0.33333322222225925,-1.0,-1.3666666666666667,7.5,2.5,10.0,1.0,1.0,6.0
2022-06-17,East,1,0,6,0,22.18631460386089,1.0227071512557833,0.2925740927876123,5,13,0,0,A-,0,5,7,0,0,5,1,1,0,60.0,-2,7.0,0.0,6.0,5.0,3.0,2.0,1.0,0.0,0.0,3.4285714285714284,3.7,2.6367367999823017,2.380234703002902,2.5714285714285716,1.8666666666666667,1.902379462422684,1.6131642354623141,0.0,3.4285714285714284,-2.3,13.0,5.0,18.0,1.0,1.0,6.0
2022-06-18,East,2,0,6,0,24.57833610886589,6.050431165874976,0.3197813278428189,1,13,0,0,A-,0,1,1,0,0,5,1,0,1,60.0,0,7.0,5.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,4.428571428571429,3.7333333333333334,2.439750182371328,2.420221325492323,2.857142857142857,1.9666666666666666,2.115700942049816,1.7116907014619387,0.0,-0.5714285714285712,-2.2666666666666666,13.0,1.0,14.0,1.0,1.0,6.0
2022-06-19,East,3,0,6,0,18.156154154914606,5.18974463214634,0.1204566894456462,6,15,0,0,A-,0,1,7,0,0,5,1,1,0,60.0,-6,1.0,4.0,8.0,1.0,1.0,4.0,0.0,0.0,0.0,3.857142857142857,3.566666666666667,2.7342623276105824,2.430883666961225,2.4285714285714284,1.9666666666666666,2.1491969707422394,1.7116907014619387,0.0,-0.1428571428571428,-4.433333333333334,15.0,6.0,21.0,1.0,1.0,6.0
2022-06-20,East,4,0,6,0,15.430618060311833,3.427055529782965,0.1503124264094555,5,12,0,0,A-,0,3,5,0,0,5,1,0,0,60.0,-2,7.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,4.285714285714286,3.533333333333333,2.9840847683606233,2.374190727215361,2.4285714285714284,1.8666666666666667,2.1491969707422394,1.6760654528683687,0.0,-0.7142857142857144,-3.466666666666667,12.0,5.0,17.0,1.0,1.0,6.0
2022-06-21,East,5,1,6,0,19.27533310311692,12.683419460959,0.2905284727743564,7,13,0,0,A-,0,2,5,0,0,5,1,0,1,60.0,-3,5.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,4.285714285714286,3.466666666666667,2.9840847683606233,2.300424748386373,2.7142857142857144,1.9666666666666666,2.0586634591635518,1.650148025404729,0.0,4.285714285714286,0.4666666666666668,13.0,7.0,20.0,1.0,0.0,6.0
2022-06-22,East,6,1,6,0,20.18904247136929,6.496899668542788,0.1262628029418223,8,12,0,0,A-,0,2,7,0,0,5,0,1,0,1.0,-5,5.0,3.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,3.533333333333333,2.3094010767585,2.3153659624840923,3.0,2.0,1.7320508075688785,1.640016820771602,0.0,2.0,-2.466666666666667,12.0,8.0,20.0,1.0,1.0,7.0
2022-06-23,East,0,0,6,0,24.54614048673697,0.4278097212015537,0.0753747723558289,4,12,0,0,A-,0,5,3,0,2,5,1,0,0,60.0,2,7.0,7.0,0.0,2.0,5.0,4.0,0.0,1.0,0.0,5.571428571428571,3.566666666666667,2.225394561056746,2.3588912259983412,2.7142857142857144,2.066666666666667,1.704336206492694,1.5959719411009734,0.0,-1.4285714285714288,3.566666666666667,12.0,4.0,16.0,0.0,1.0,6.0
2022-06-24,East,1,0,6,0,20.6714625108492,5.645121182789399,0.3220863072190125,6,18,0,0,A-,2,0,4,0,0,5,1,0,0,60.0,-4,3.0,7.0,3.0,5.0,5.0,4.0,0.0,0.0,3.0,5.0,3.6666666666666665,2.3094010767584994,2.264163594268134,2.7142857142857144,2.1,1.704336206492694,1.6473594335931292,0.399999920000016,-2.0,0.6666666666666665,6.0,2.0,8.0,1.0,1.0,6.0
2022-06-25,East,2,0,6,0,19.835549635133045,8.108940581805161,0.1556082108189798,10,15,0,0,A-,0,3,4,1,0,5,1,0,0,60.0,-2,4.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,3.0,4.571428571428571,3.7,2.149196970742234,2.261369740544053,2.0,1.9666666666666666,1.6329931618554505,1.650148025404729,0.0,3.571428571428571,-1.2999999999999998,15.0,10.0,25.0,1.0,1.0,6.0
2022-06-26,East,3,0,6,0,21.830639122859164,4.915258091876692,0.2790008510789177,1,17,0,0,A-,0,4,4,2,0,5,1,0,0,60.0,-2,4.0,7.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,3.6666666666666665,1.5275252316519414,2.2488822255440186,2.2857142857142856,2.033333333333333,1.6035674514745455,1.650148025404729,0.0,-2.0,1.6666666666666665,17.0,1.0,18.0,1.0,1.0,6.0
2022-06-27,East,4,0,6,0,18.82128953244506,2.9538878843221728,0.2877059505383618,6,20,0,0,A-,0,3,3,0,0,5,1,0,0,60.0,0,4.0,5.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,4.571428571428571,3.7333333333333334,1.2724180205606939,2.227312178440617,2.7142857142857144,2.1333333333333333,1.6035674514745468,1.6760654528683687,0.0,-0.4285714285714288,-0.2666666666666666,20.0,6.0,26.0,1.0,1.0,6.0
2022-06-28,East,5,1,6,0,20.90514247174917,1.2002902874717731,0.4069153149380449,5,9,0,0,A-,0,1,1,1,0,5,1,0,0,60.0,-1,3.0,5.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,4.285714285714286,3.7,1.3801311186846972,2.230664042155501,2.7142857142857144,2.2,1.6035674514745468,1.6691934868527745,0.0,-0.7142857142857144,-0.2999999999999998,9.0,5.0,14.0,1.0,1.0,6.0
2022-06-29,East,6,1,6,0,20.50740865311509,5.6374872421563325,0.285286054413693,8,9,0,0,A-,0,5,5,1,0,5,1,0,0,60.0,-1,1.0,7.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,3.7142857142857144,3.6,1.7994708216848627,2.283373185322162,2.5714285714285716,2.1333333333333333,1.7182493859684491,1.6760654528683687,0.0,-3.2857142857142856,3.6,9.0,8.0,17.0,1.0,0.0,6.0
2022-06-30,East,0,0,6,0,23.86304703098749,2.964587850047192,0.1896541270495401,11,16,0,0,A-,0,0,4,0,0,5,0,0,0,4.0,-4,5.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,4.0,3.4285714285714284,3.7666666666666666,1.2724180205606845,2.1922014338187044,3.0,2.1666666666666665,1.9148542155126775,1.7237355852380871,0.0,0.4285714285714284,0.7666666666666666,16.0,11.0,27.0,1.0,1.0,7.0
2022-07-01,East,1,0,7,0,19.52753262615168,4.5803381829701895,0.1781047288840193,7,15,0,0,A-,0,3,0,0,3,5,0,0,0,3.0,3,4.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,3.5714285714285716,3.8,1.2724180205606856,2.187740134602765,2.2857142857142856,2.1666666666666665,1.976047040118707,1.7237355852380871,0.0,-0.4285714285714284,1.7999999999999998,15.0,7.0,22.0,0.0,1.0,6.0
2022-07-02,East,2,0,7,0,21.23175866273888,8.777453128627412,0.2497057236750203,5,15,0,0,A-,3,4,2,0,5,5,0,0,0,2.0,2,0.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.7333333333333334,1.8257418583505378,2.273283108623742,2.7142857142857144,2.2,1.704336206492694,1.7300587990804996,0.9999996666667778,-1.0,0.7333333333333334,3.75,1.25,5.0,0.0,1.0,5.0
2022-07-03,East,3,0,7,0,23.86304703098749,12.960064497905302,0.3220863072190125,5,17,0,0,A-,5,0,1,0,4,5,0,0,0,1.0,-1,2.0,4.0,6.0,4.0,4.0,2.0,3.0,0.0,0.0,2.7142857142857144,3.7,1.7994708216848567,2.2916640543349796,2.857142857142857,2.3333333333333335,1.7728105208558376,1.7086662137132156,1.8421045844877846,-1.2857142857142856,-2.3,2.8333333333333335,0.8333333333333334,3.6666666666666665,0.0,1.0,4.0
2022-07-04,East,4,0,7,0,20.49511751843535,4.539882153209152,0.2464003833885595,5,23,0,0,A-,4,0,2,0,2,5,1,0,0,60.0,-2,1.0,3.0,6.0,0.0,3.0,1.0,5.0,0.0,0.0,2.2857142857142856,3.533333333333333,1.7994708216848543,2.3004247483863733,2.2857142857142856,2.2666666666666666,1.976047040118707,1.7603552410558052,1.749999234375335,-0.7142857142857144,-2.466666666666667,4.6,1.0,5.6,0.0,1.0,3.0
2022-07-05,East,5,1,7,1,19.187066589331376,3.3297135870664287,0.1754550775121518,17,7,0,1,A-,2,0,2,0,0,5,1,0,0,60.0,-2,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.142857142857143,3.4,1.7728105208558154,2.268221238373122,1.8571428571428572,2.2333333333333334,2.115700942049814,1.7943077299853154,0.933332897777981,1.1428571428571428,3.4,2.3333333333333335,5.666666666666667,8.0,1.0,1.0,3.0
2022-07-06,East,6,1,7,0,21.26667250045596,0.787509089906925,0.1556929643498489,5,13,0,0,A-,0,1,2,0,0,5,1,0,1,60.0,-1,2.0,5.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,2.2857142857142856,3.466666666666667,1.704336206492672,2.192987779787852,1.7142857142857142,2.2333333333333334,2.2146697055682814,1.7943077299853154,0.0,-2.7142857142857144,2.466666666666667,13.0,5.0,18.0,1.0,1.0,3.0
2022-07-07,East,0,0,7,0,18.40473465947172,2.878541249248438,0.1234227389179298,4,17,0,0,A-,0,4,7,0,0,5,1,1,0,60.0,-3,2.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.8571428571428572,3.5,1.2149857925878782,2.1615766914693197,1.1428571428571428,2.2666666666666666,1.6761634196950475,1.7603552410558052,0.0,-2.142857142857143,-2.5,17.0,4.0,21.0,1.0,0.0,3.0
2022-07-08,East,1,0,7,0,22.71387233994284,0.787509089906925,0.188073129201436,4,17,0,1,A-,0,3,4,0,0,5,1,0,1,60.0,-1,7.0,0.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,2.2857142857142856,3.533333333333333,2.2146697055682667,2.208655907908752,1.7142857142857142,2.3666666666666667,1.8898223650461339,1.771096160346863,0.0,2.2857142857142856,1.5333333333333332,17.0,4.0,21.0,1.0,0.0,4.0
2022-07-09,East,2,0,7,0,20.688780744688977,0.8769982186113581,0.3025002539916407,8,19,0,0,A-,0,1,9,0,0,5,0,1,0,1.0,-8,4.0,2.0,4.0,3.0,4.0,4.0,0.0,3.0,0.0,2.857142857142857,3.6,2.0354009783964147,2.190890230020665,1.7142857142857142,2.4,1.8898223650461339,1.7733661737517423,0.0,0.8571428571428572,-0.3999999999999999,19.0,8.0,27.0,1.0,0.0,5.0
2022-07-10,East,3,0,7,0,15.028696824841257,6.259067373508416,0.1561649929668475,13,21,0,0,A-,0,5,0,1,4,5,1,0,1,60.0,4,9.0,1.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,3.857142857142857,3.7666666666666666,3.023715784073811,2.402345597081339,1.2857142857142858,2.3,1.6035674514745424,1.764594316960211,0.0,2.857142857142857,3.7666666666666666,21.0,13.0,34.0,0.0,0.0,5.0
2022-07-11,East,4,0,7,0,18.060765505240155,4.059013439695767,0.2964046234333188,8,19,0,0,A-,4,0,9,0,0,5,1,1,0,60.0,-9,0.0,2.0,5.0,5.0,0.0,4.0,0.0,4.0,0.0,3.7142857142857144,3.7666666666666666,3.199702367110915,2.402345597081339,2.0,2.3666666666666667,1.9999999999999987,1.8285727114117005,1.0769227869823266,1.7142857142857144,-1.2333333333333334,3.8,1.6,5.4,1.0,1.0,6.0
2022-07-12,East,5,1,7,0,14.004692199094428,4.601685841072208,0.34068549623005,6,16,0,0,A-,0,1,5,0,0,5,1,0,1,60.0,-4,9.0,2.0,4.0,0.0,0.0,1.0,4.0,2.0,0.0,4.714285714285714,3.9,3.6384193323605807,2.577756308537892,2.0,2.2333333333333334,1.9999999999999987,1.8510636892363248,0.0,2.7142857142857144,-0.10000000000000009,16.0,6.0,22.0,1.0,1.0,6.0
2022-07-13,East,6,1,7,0,19.273253276017428,8.382420012961871,0.1774950805639595,5,14,0,0,A-,0,0,7,0,0,5,1,1,0,60.0,-7,5.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,5.142857142857143,3.933333333333333,3.436498771936896,2.585547808736936,2.142857142857143,2.2333333333333334,1.8644544714716078,1.8510636892363248,0.0,3.1428571428571432,-1.0666666666666669,14.0,5.0,19.0,1.0,1.0,6.0
2022-07-14,East,0,0,7,0,21.046667366160847,4.437368725595181,0.2375893495055525,8,13,0,0,A-,0,1,2,1,0,5,1,0,0,60.0,-2,7.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.857142857142857,4.0,3.1847852585154217,2.639226636986546,2.0,2.2,1.9999999999999987,1.8827712516943993,0.0,-1.1428571428571432,4.0,13.0,8.0,21.0,1.0,1.0,6.0
2022-07-15,East,1,0,7,0,15.818141378433214,6.442719731654146,0.2543847887858641,6,20,0,0,A-,0,4,4,0,0,5,1,0,0,60.0,0,2.0,4.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,5.142857142857143,4.066666666666666,3.436498771936896,2.5587353197979685,1.5714285714285714,2.2333333333333334,1.8126539343499288,1.8510636892363248,0.0,1.1428571428571432,1.0666666666666664,20.0,6.0,26.0,1.0,1.0,6.0
2022-07-16,East,2,0,7,0,18.136860631726087,0.8752405924969857,0.2868179738565031,1,14,0,0,A-,0,1,5,0,0,5,1,0,0,60.0,-4,4.0,9.0,7.0,4.0,1.0,5.0,0.0,0.0,1.0,5.142857142857143,4.1,3.436498771936896,2.5508619232965435,1.7142857142857142,2.2333333333333334,1.9760470401187054,1.8510636892363248,0.0,-3.8571428571428568,-2.9000000000000004,14.0,1.0,15.0,1.0,0.0,6.0
2022-07-17,East,3,0,7,0,12.605045168633248,15.365533766690396,0.2224936129988483,10,16,0,0,A-,0,0,3,1,0,5,1,0,1,60.0,-4,5.0,0.0,7.0,1.0,5.0,5.0,0.0,0.0,0.0,4.571428571428571,4.033333333333333,2.9920529661723783,2.4980452127728743,1.7142857142857142,2.1,1.9760470401187054,1.787890299805312,0.0,4.571428571428571,-2.966666666666667,16.0,10.0,26.0,1.0,1.0,7.0
2022-07-18,East,4,0,7,0,20.14284276672573,0.4275790711997413,0.266869168167047,3,16,1,0,A-,0,5,7,1,0,5,1,1,0,60.0,-3,3.0,9.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,3.9,2.3804761428476127,2.440322194668792,1.0,1.9333333333333333,1.4142135623730894,1.740656501861083,0.0,-4.0,2.9,16.0,3.0,19.0,1.0,1.0,7.0
2022-07-19,East,5,1,7,0,15.170623182562576,0.5729653522206856,0.2219667715077503,6,3,0,0,A-,0,0,2,0,0,5,1,0,1,60.0,-2,7.0,5.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,4.714285714285714,4.1,1.8898223650461294,2.4403221946687914,1.7142857142857142,2.066666666666667,1.9760470401187054,1.8181713688309964,0.0,-0.2857142857142856,-2.9000000000000004,3.0,6.0,9.0,1.0,1.0,7.0
2022-07-20,East,6,1,7,0,12.1918979580341,5.416068055954932,0.3164408934064444,4,12,0,0,A-,0,1,8,0,0,5,1,1,0,60.0,-7,2.0,7.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,4.285714285714286,3.933333333333333,2.138089935299387,2.405931367916891,1.5714285714285714,2.033333333333333,2.0701966780270604,1.847334208572157,0.0,-2.7142857142857144,-1.0666666666666669,12.0,4.0,16.0,1.0,1.0,7.0
2022-07-21,East,0,0,7,0,15.870035044592605,1.557381432540635,0.1216364515083265,3,17,0,0,A-,0,2,2,0,0,5,1,0,0,60.0,0,8.0,2.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,4.428571428571429,4.033333333333333,2.3704530408864013,2.511811179666747,1.7142857142857142,1.9666666666666666,1.9760470401187054,1.847334208572157,0.0,2.428571428571429,-0.9666666666666668,17.0,3.0,20.0,1.0,1.0,7.0
2022-07-22,East,1,0,7,0,16.42101570037133,7.846982101654212,0.2124107800624342,9,15,0,0,A-,0,0,3,0,0,5,1,0,0,60.0,-3,2.0,4.0,7.0,2.0,4.0,2.0,0.0,0.0,0.0,4.428571428571429,3.933333333333333,2.3704530408864013,2.5316388767553035,1.8571428571428572,1.9666666666666666,1.9518001458970646,1.847334208572157,0.0,0.4285714285714288,-3.066666666666667,15.0,9.0,24.0,1.0,1.0,7.0
2022-07-23,East,2,0,7,0,21.70930334762793,3.61149522484424,0.1786240388084803,3,16,0,0,A-,0,4,4,0,0,5,1,0,0,60.0,0,3.0,5.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,4.285714285714286,3.8,2.4299715851758164,2.4691196253195056,1.2857142857142858,1.9,1.7994708216848712,1.8818552841132141,0.0,-0.7142857142857144,0.7999999999999998,16.0,3.0,19.0,1.0,1.0,7.0
2022-07-24,East,3,0,7,0,16.59971667892664,7.590729486782713,0.3221086866197514,5,22,0,0,A-,0,1,3,0,0,5,1,0,0,60.0,-2,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,4.142857142857143,3.8333333333333335,2.410295378065471,2.4646932149211116,1.7142857142857142,1.8666666666666667,2.058663459163549,1.8332810859848752,0.0,1.1428571428571432,-0.16666666666666652,22.0,5.0,27.0,1.0,1.0,7.0
2022-07-25,East,4,0,7,0,20.14284276672573,2.0894196356212893,0.2374566567443395,4,20,0,1,A-,0,0,6,0,0,5,1,0,0,60.0,-6,3.0,7.0,4.0,1.0,5.0,3.0,0.0,0.0,0.0,4.142857142857143,3.8,2.410295378065471,2.4691196253195056,1.8571428571428572,1.9,1.9518001458970646,1.8070742213255404,0.0,-2.8571428571428568,-0.20000000000000018,20.0,4.0,24.0,1.0,1.0,7.0
2022-07-26,East,5,1,7,0,15.684145932011017,2.680148764798102,0.2268890126318148,5,15,0,0,A-,0,4,6,0,0,5,1,0,0,60.0,-2,6.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,3.8666666666666667,2.2360679774997805,2.5014938065819434,1.1428571428571428,1.8,1.4638501094227951,1.8270005567822787,0.0,2.0,-0.1333333333333333,15.0,5.0,20.0,1.0,1.0,7.0
2022-07-27,East,6,1,7,0,14.22058180271872,1.1570418114559435,0.1599235915452662,8,10,0,0,A-,0,2,2,0,0,5,1,0,0,60.0,0,6.0,8.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,4.571428571428571,3.933333333333333,2.1491969707422323,2.5316388767553035,1.7142857142857142,1.8,1.704336206492691,1.8270005567822787,0.0,-3.428571428571429,0.9333333333333331,10.0,8.0,18.0,1.0,1.0,7.0
2022-07-28,East,0,0,7,0,12.022734697030288,0.4384154869719774,0.284751402126784,9,16,0,0,A-,0,3,5,0,0,5,1,0,0,60.0,-2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.7142857142857144,3.9,1.7043362064926795,2.5508619232965435,1.8571428571428572,1.7666666666666666,1.6761634196950497,1.8134237638032746,0.0,1.7142857142857144,2.9,16.0,9.0,25.0,1.0,1.0,7.0
2022-07-29,East,1,0,7,0,14.72743719160936,1.7808984275928958,0.2307880887057733,8,20,0,0,A-,0,0,5,1,0,5,1,0,0,60.0,-6,5.0,3.0,5.0,3.0,0.0,5.0,0.0,0.0,0.0,4.142857142857143,4.033333333333333,1.573591584938874,2.4980452127728743,2.0,1.8333333333333333,1.7320508075688759,1.821013990617037,0.0,1.1428571428571432,-0.9666666666666668,20.0,8.0,28.0,1.0,1.0,7.0
2022-07-30,East,2,0,7,0,14.590373750676298,0.3339977044108458,0.2802697622603877,9,16,0,0,A-,0,0,2,0,0,5,0,0,0,1.0,-2,5.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.428571428571429,4.033333333333333,1.511857892036898,2.4980452127728743,2.0,1.6666666666666667,1.7320508075688759,1.7485626280942337,0.0,0.4285714285714288,0.033333333333333215,16.0,9.0,25.0,1.0,1.0,7.0
2022-07-31,East,3,0,7,0,15.60688466660091,5.811116158892158,0.2235617348187633,14,14,0,0,A-,0,3,0,1,2,5,1,0,0,60.0,2,2.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.142857142857143,3.966666666666667,1.7728105208558258,2.525502112361071,1.4285714285714286,1.6666666666666667,1.6183471874253708,1.7485626280942337,0.0,1.1428571428571432,3.966666666666667,14.0,14.0,28.0,0.0,1.0,6.0
2022-08-01,East,4,0,8,0,22.16639664292329,4.813170875198717,0.0857830784648931,8,16,0,0,A-,2,3,6,0,0,5,1,0,0,60.0,-3,0.0,6.0,2.0,3.0,0.0,4.0,0.0,0.0,3.0,3.7142857142857144,3.966666666666667,2.3603873774083195,2.525502112361071,1.7142857142857142,1.6666666666666667,1.704336206492691,1.7485626280942337,0.5384613934911633,-2.2857142857142856,1.9666666666666668,5.333333333333333,2.6666666666666665,8.0,1.0,1.0,6.0
2022-08-02,East,5,1,8,0,17.927953119852365,2.035629050543402,0.284751402126784,5,11,0,0,A-,0,2,5,1,0,5,0,0,0,5.0,-4,6.0,6.0,1.0,3.0,4.0,0.0,2.0,0.0,5.0,3.7142857142857144,4.1,2.3603873774083195,2.5236809460075142,2.142857142857143,1.6333333333333333,1.573591584938885,1.711690701461938,0.0,-2.2857142857142856,3.0999999999999996,11.0,5.0,16.0,1.0,1.0,6.0
2022-08-03,East,6,1,8,0,12.382528861479484,4.374872794491316,0.2586251781002299,6,11,0,0,A-,0,2,1,0,1,5,0,0,0,4.0,1,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,3.5714285714285716,4.233333333333333,2.225394561056736,2.4590905710814335,1.8571428571428572,1.7,1.345185418269096,1.6846159902134243,0.0,1.5714285714285716,2.2333333333333334,11.0,6.0,17.0,0.0,1.0,5.0
2022-08-04,East,0,0,8,0,17.443926054216142,2.008685146463538,0.3799221945077887,9,14,0,0,A-,1,4,4,0,1,5,0,0,0,3.0,0,1.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.4285714285714284,4.2,2.370453040886397,2.4968946230509395,1.8571428571428572,1.7666666666666666,1.345185418269096,1.6543220995910681,0.29166658159724707,-1.5714285714285716,2.2,7.0,4.5,11.5,0.0,1.0,4.0
2022-08-05,East,1,0,8,0,16.668278707268527,1.1819200368942735,0.1399708682346201,5,21,0,0,A-,1,4,2,0,3,5,0,0,0,2.0,2,4.0,5.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,3.2857142857142856,4.266666666666667,2.288688541085305,2.4625937172201096,2.0,1.9,1.527525231651945,1.6681602503026058,0.3043477334593855,-1.7142857142857144,2.2666666666666666,10.5,2.5,13.0,0.0,1.0,3.0
2022-08-06,East,2,0,8,0,17.070447328019398,0.5332616631707828,0.4235777086268207,7,16,0,0,A-,3,2,2,0,3,5,0,0,0,1.0,0,2.0,2.0,7.0,4.0,0.0,4.0,1.0,0.0,0.0,2.857142857142857,4.266666666666667,2.19306265517512,2.4625937172201096,2.5714285714285716,2.0,1.3972762620115438,1.7019258867935254,1.0499996325001286,0.8571428571428572,-2.7333333333333334,4.0,1.75,5.75,0.0,0.0,2.0
2022-08-07,East,3,0,8,0,12.95022213403513,6.629172676463909,0.1933225123317081,3,15,1,0,A-,3,5,4,1,3,5,1,0,0,60.0,0,2.0,0.0,4.0,2.0,3.0,3.0,3.0,0.0,0.0,2.857142857142857,4.1,2.19306265517512,2.4403221946687914,2.857142857142857,1.9333333333333333,0.899735410842439,1.659524928558093,1.0499996325001286,2.857142857142857,0.09999999999999964,3.75,0.75,4.5,0.0,1.0,2.0
2022-08-08,East,4,0,8,0,13.5782070163511,0.1385886361177268,0.3152693103606584,6,20,0,0,A-,3,1,5,0,0,5,1,0,0,60.0,-4,4.0,6.0,9.0,5.0,3.0,1.0,3.0,2.0,0.0,3.4285714285714284,4.1,1.8126539343499166,2.4403221946687914,3.142857142857143,2.0,1.2149857925879144,1.74197668142277,0.8749997447917411,-2.5714285714285716,-4.9,5.0,1.5,6.5,1.0,1.0,2.0
2022-08-09,East,5,1,8,0,16.562196745965746,1.6059087626560498,0.221744889029623,6,15,0,0,A-,0,1,1,0,0,5,1,0,0,60.0,0,5.0,5.0,0.0,1.0,2.0,5.0,3.0,0.0,0.0,3.2857142857142856,3.966666666666667,1.6035674514745286,2.2664469129444456,2.857142857142857,2.0,1.463850109422801,1.74197668142277,0.0,-1.7142857142857144,3.966666666666667,15.0,6.0,21.0,1.0,0.0,2.0
2022-08-10,East,6,1,8,0,14.740634926685653,1.3030687661931533,0.3006560347767448,5,13,0,0,A-,0,1,5,0,0,5,1,0,0,60.0,-4,1.0,1.0,9.0,1.0,2.0,0.0,0.0,0.0,4.0,2.7142857142857144,4.0,1.6035674514745253,2.2128153389150973,2.7142857142857144,1.8666666666666667,1.6035674514745466,1.6553639735893335,0.0,1.7142857142857144,-5.0,13.0,5.0,18.0,1.0,0.0,3.0
