date,hospital_id,dow,weekend,month,holiday,temp_c,rain_mm,flu_index,trauma_cases,scheduled_surgeries,donation_campaign,supply_shock,blood_type,stock_start,units_collected,units_used,wastage,stock_end,critical_stock,stockout_next_day,heavy_demand,heavy_demand_next_day
2023-04-23,Central,6,1,4,0,25.315282234829027,4.168752615275935,0.25322052016003704,5,9,0,0,B-,3,2,2,0,3,1,0,0,0
2023-04-24,Central,0,0,4,0,26.991423103046554,1.9044439423995163,0.2859982673077238,6,21,0,0,B-,3,3,4,0,2,1,0,0,0
2023-04-25,Central,1,0,4,0,27.288258397961375,1.47638118404549,0.22171082067090844,7,21,0,0,B-,2,1,1,0,2,1,1,0,0
2023-04-26,Central,2,0,4,0,22.021368214337084,2.689666757092318,0.2605877205122138,3,15,0,0,B-,2,1,4,0,0,1,0,0,0
2023-04-27,Central,3,0,4,0,30.511632698928995,2.0598660381690066,0.14855888665248024,6,13,0,0,B-,0,2,1,0,1,1,0,0,0
2023-04-28,Central,4,0,4,0,27.94512899171682,6.192735201090821,0.4107004308948111,8,24,0,0,B-,1,1,1,0,1,1,1,0,0
2023-04-29,Central,5,1,4,0,25.101508152755066,4.48568317019513,0.12463533998116494,6,11,0,0,B-,1,1,4,0,0,1,1,0,0
2023-04-30,Central,6,1,4,0,27.395273631538963,1.1718225966784002,0.17478230328594263,7,9,0,0,B-,0,1,2,0,0,1,1,0,0
2023-05-01,Central,0,0,5,1,27.052791393402124,3.7952479527575687,0.23775792990350295,5,11,0,0,B-,0,1,2,0,0,1,1,0,0
2023-05-02,Central,1,0,5,0,23.38601253256019,2.3731044929559655,0.28023767983957587,6,23,0,0,B-,0,0,3,0,0,1,0,0,0
2023-05-03,Central,2,0,5,0,30.235898808385695,4.334400719678555,0.23258522452522745,4,18,0,0,B-,0,2,1,0,1,1,1,0,0
2023-05-04,Central,3,0,5,0,22.325764506418682,3.726723118247624,0.29619220620154,7,23,0,0,B-,1,1,3,0,0,1,1,0,0
2023-05-05,Central,4,0,5,0,27.058709047637873,2.756064567575401,0.3367612128743973,8,15,0,0,B-,0,2,2,0,0,1,1,0,0
2023-05-06,Central,5,1,5,0,29.541360066204707,2.3619377377155817,0.20947178432230376,10,8,0,0,B-,0,0,4,0,0,1,1,0,0
2023-05-07,Central,6,1,5,0,24.798677725649604,3.4216436047658614,0.27255646939153255,10,4,0,0,B-,0,1,4,0,0,1,1,0,1
2023-05-08,Central,0,0,5,0,29.530017985119173,1.4478664170587383,0.20693470377107362,3,15,0,0,B-,0,2,6,0,0,1,1,1,0
2023-05-09,Central,1,0,5,0,26.822875736107807,0.6498168289296049,0.2127385468113538,2,16,0,0,B-,0,0,3,0,0,1,1,0,0
2023-05-10,Central,2,0,5,0,20.479344091507098,3.4598858565561255,0.21372493613051258,6,17,0,0,B-,0,1,3,0,0,1,0,0,0
2023-05-11,Central,3,0,5,0,24.885804854667047,4.6840982601739904,0.3337852228859007,1,25,0,0,B-,0,4,3,0,1,1,0,0,0
2023-05-12,Central,4,0,5,0,23.76780558471994,1.6398712540497458,0.2530018585871679,7,17,0,0,B-,1,3,2,0,2,1,0,0,0
2023-05-13,Central,5,1,5,0,29.723065477579983,4.329213403806033,0.3036982409290959,5,7,0,0,B-,2,1,2,0,1,1,0,0,0
2023-05-14,Central,6,1,5,0,28.68622614556539,4.766794038828013,0.4314115363119404,5,5,0,0,B-,1,2,1,0,2,1,0,0,0
2023-05-15,Central,0,0,5,0,27.950473373192015,1.0311142255118455,0.2138892439228484,9,20,0,0,B-,2,3,4,0,1,1,0,0,0
2023-05-16,Central,1,0,5,0,27.469737847307066,7.267859025457638,0.12263895982068357,2,20,0,0,B-,1,3,3,0,1,1,0,0,0
2023-05-17,Central,2,0,5,0,21.023407806117923,2.03771412708452,0.23815420763617967,5,20,0,0,B-,1,5,2,0,4,1,0,0,0
2023-05-18,Central,3,0,5,0,25.55420907406361,2.9041629889074554,0.09377475759614015,3,18,0,0,B-,4,0,2,0,2,1,0,0,0
2023-05-19,Central,4,0,5,0,26.66573292760252,2.176820255849279,0.31153889664297024,7,22,0,0,B-,2,5,1,0,6,1,0,0,0
2023-05-20,Central,5,1,5,0,26.390863828896812,4.583887696949819,0.26756679417439555,5,4,0,0,B-,6,3,2,0,7,1,0,0,1
2023-05-21,Central,6,1,5,0,25.33302267271668,0.7864114764662752,0.30291025519133663,3,10,0,1,B-,7,2,6,0,3,1,0,1,0
2023-05-22,Central,0,0,5,0,27.75605065753717,3.9485552578883465,0.3024494448937106,4,19,0,0,B-,3,4,3,0,4,1,0,0,0
2023-05-23,Central,1,0,5,0,25.629501404474684,5.723081703767206,0.20070458080074444,6,22,0,0,B-,4,2,4,0,2,1,0,0,0
2023-05-24,Central,2,0,5,0,25.18658828139023,0.15406744071419734,0.1649152216452226,6,19,0,0,B-,2,2,1,0,3,1,0,0,0
2023-05-25,Central,3,0,5,0,25.9564498273362,1.7880244667448881,0.20563420754876424,2,22,0,1,B-,3,1,1,0,3,1,0,0,0
2023-05-26,Central,4,0,5,0,25.081714524074545,1.7501064298735969,0.18756532362844391,5,23,0,0,B-,3,7,2,0,8,1,0,0,0
2023-05-27,Central,5,1,5,0,21.867177031404143,6.394790357708055,0.3403192880769614,6,7,0,0,B-,8,1,4,0,5,1,0,0,0
2023-05-28,Central,6,1,5,0,21.11302121451089,9.35723874456102,0.15704524748959298,7,6,0,0,B-,5,6,3,0,8,1,0,0,0
2023-05-29,Central,0,0,5,0,29.376097936924133,2.9487960809512264,0.10788813629261643,7,18,0,0,B-,8,2,1,0,9,1,0,0,0
2023-05-30,Central,1,0,5,0,22.421847717301265,4.255153898541905,0.24291088437974662,4,25,0,0,B-,9,1,3,0,7,1,0,0,0
2023-05-31,Central,2,0,5,0,19.40775617893025,3.4018465968284404,0.2890934819573846,5,20,0,0,B-,7,4,4,0,7,1,0,0,0
2023-06-01,Central,3,0,6,0,20.621717164253994,3.939916808706615,0.2685328355389214,7,17,0,0,B-,7,4,2,0,9,1,0,0,0
2023-06-02,Central,4,0,6,0,20.39079829451268,6.835089972857109,0.16112551238274236,5,19,0,0,B-,9,4,1,0,12,0,0,0,0
2023-06-03,Central,5,1,6,0,25.236699772557916,4.226125724580011,0.18680109169059178,9,10,0,0,B-,12,1,1,0,12,0,0,0,0
2023-06-04,Central,6,1,6,0,25.502342335894138,1.7639402361507486,0.17050416983148134,7,10,0,0,B-,12,2,0,0,14,0,0,0,0
2023-06-05,Central,0,0,6,0,25.454513449059228,0.67395285364507,0.4785950738511892,8,19,0,0,B-,14,2,4,0,12,0,0,0,0
2023-06-06,Central,1,0,6,0,22.981214959410806,6.118537345580409,0.29245551504197864,2,13,0,0,B-,12,1,2,0,11,0,0,0,0
2023-06-07,Central,2,0,6,0,21.8543151783635,0.6141974174712512,0.25430020503924017,2,20,0,0,B-,11,3,3,0,11,0,0,0,0
2023-06-08,Central,3,0,6,0,25.7185123735205,5.336092552486474,0.2125618949340566,10,23,0,0,B-,11,1,1,0,11,0,0,0,0
2023-06-09,Central,4,0,6,0,21.251074006749576,5.315404256983972,0.20903508645446983,4,20,0,0,B-,11,1,0,0,12,0,0,0,0
2023-06-10,Central,5,1,6,0,24.13131274720927,2.180371091495828,0.25860273440429077,7,15,0,0,B-,12,1,1,0,12,0,0,0,0
2023-06-11,Central,6,1,6,0,25.450377737584965,3.061810957471159,0.21975685666148187,7,7,0,0,B-,12,1,4,0,9,1,0,0,0
2023-06-12,Central,0,0,6,0,20.851065957467124,1.3583254069597928,0.32492554846854305,2,21,0,0,B-,9,2,3,0,8,1,0,0,0
2023-06-13,Central,1,0,6,0,23.080276233785597,4.664647309577965,0.1852437016722138,3,23,0,0,B-,8,2,4,0,6,1,1,0,1
2023-06-14,Central,2,0,6,0,25.506579091765886,1.2889401551475743,0.18193443020938457,4,20,0,0,B-,6,2,8,0,0,1,1,1,0
2023-06-15,Central,3,0,6,0,21.32333895939565,12.683419460959,0.10100121979001639,6,21,0,0,B-,0,1,2,0,0,1,0,0,0
2023-06-16,Central,4,0,6,0,22.216517970174838,3.272857094319274,0.23557543817203727,6,22,0,0,B-,0,2,1,0,1,1,0,0,0
2023-06-17,Central,5,1,6,0,23.0856576522659,4.700753368919297,0.3132314781572938,5,8,0,0,B-,1,1,0,0,2,1,1,0,0
2023-06-18,Central,6,1,6,0,22.08964200714507,1.2431605623315087,0.18647651666409173,5,10,0,0,B-,2,1,4,0,0,1,1,0,0
2023-06-19,Central,0,0,6,0,25.680892137307175,1.0235066014428242,0.24687208630267576,6,20,1,0,B-,0,4,4,0,0,1,0,0,0
2023-06-20,Central,1,0,6,0,19.72762515194496,2.660570479920012,0.16707344201042745,6,22,0,0,B-,0,5,3,0,2,1,0,0,0
2023-06-21,Central,2,0,6,0,19.492130182841024,3.1737664122234905,0.28820885838054167,5,15,0,0,B-,2,2,2,0,2,1,0,0,0
2023-06-22,Central,3,0,6,0,21.63571021399719,11.08797125759912,0.09126854214968033,5,21,0,0,B-,2,1,2,0,1,1,0,0,0
2023-06-23,Central,4,0,6,0,17.231768773150403,4.124817664410486,0.34621606452289166,4,17,1,0,B-,1,6,3,0,4,1,0,0,0
2023-06-24,Central,5,1,6,0,18.82128953244506,3.8707726605716903,0.4048304946823288,5,8,0,0,B-,4,1,2,0,3,1,0,0,0
2023-06-25,Central,6,1,6,0,20.189042471369298,3.986508860606283,0.22836824463236463,5,1,0,0,B-,3,1,3,0,1,1,1,0,0
2023-06-26,Central,0,0,6,0,23.2720866647296,1.0520879444969993,0.2708603507312934,0,17,0,0,B-,1,0,2,0,0,1,1,0,1
2023-06-27,Central,1,0,6,0,22.722132267811613,6.496899668542788,0.3683569715081754,2,21,0,0,B-,0,2,5,0,0,1,1,1,0
2023-06-28,Central,2,0,6,0,18.76912267732882,8.777453128627412,0.3021232496515167,7,23,0,0,B-,0,1,2,0,0,1,0,0,0
2023-06-29,Central,3,0,6,0,19.48046555481735,4.238865847406631,0.36840793629711327,2,21,0,0,B-,0,2,1,0,1,1,0,0,0
2023-06-30,Central,4,0,6,0,19.936657513416876,9.291816100434124,0.054860028914190756,6,17,0,0,B-,1,4,3,0,2,1,0,0,0
2023-07-01,Central,5,1,7,0,16.063993688933245,4.915258091876692,0.2464003833885595,6,8,0,0,B-,2,2,2,0,2,1,0,0,0
2023-07-02,Central,6,1,7,0,18.833219640268073,6.187065240340727,0.19419542347229535,8,13,0,0,B-,2,1,2,0,1,1,0,0,0
2023-07-03,Central,0,0,7,0,22.585715089802395,7.995312296753335,0.19943313417528713,5,19,0,0,B-,1,6,3,0,4,1,0,0,0
2023-07-04,Central,1,0,7,1,18.231123684782848,2.7565806111443196,0.12822405798468572,6,10,0,0,B-,4,0,3,0,1,1,1,0,1
2023-07-05,Central,2,0,7,0,19.2114549373985,2.9857151288805697,0.17227049815896323,3,17,0,0,B-,1,4,6,0,0,1,0,1,0
2023-07-06,Central,3,0,7,0,18.060765505240155,1.8795221988175896,0.1837932607412271,4,13,0,0,B-,0,2,0,0,2,1,0,0,0
2023-07-07,Central,4,0,7,0,18.874822433887097,0.710530000888096,0.188073129201436,5,20,0,0,B-,2,5,0,0,7,1,0,0,0
2023-07-08,Central,5,1,7,0,19.215635739844256,0.1453397421397029,0.31097193935669487,5,8,0,0,B-,7,2,3,0,6,1,0,0,0
2023-07-09,Central,6,1,7,0,22.432118055977398,2.794170749486781,0.1938586442986574,8,9,0,0,B-,6,3,3,0,6,1,1,0,1
2023-07-10,Central,0,0,7,0,21.895733581333346,5.923652360987287,0.27870368671250034,3,19,0,1,B-,6,0,6,0,0,1,1,1,1
2023-07-11,Central,1,0,7,0,17.249114515940136,2.828567519746132,0.29441920594235393,5,13,0,0,B-,0,1,6,0,0,1,1,1,1
2023-07-12,Central,2,0,7,0,18.404734659471718,1.9433194963498446,0.2066413279819046,5,16,0,0,B-,0,3,6,0,0,1,0,1,0
2023-07-13,Central,3,0,7,0,19.98065054684989,4.775825459509455,0.28261826956944314,3,18,0,0,B-,0,2,1,0,1,1,1,0,0
2023-07-14,Central,4,0,7,0,19.55926421608206,0.31318410810261743,0.215309801187665,4,23,0,0,B-,1,1,2,0,0,1,0,0,0
2023-07-15,Central,5,1,7,0,18.290683176670626,7.846982101654212,0.34068549623005,6,13,0,0,B-,0,2,1,0,1,1,1,0,0
2023-07-16,Central,6,1,7,0,18.99500006802436,1.1729084960571914,0.35130436457354924,13,10,0,0,B-,1,2,4,0,0,1,0,0,0
2023-07-17,Central,0,0,7,0,21.003394031707575,3.6114952248442402,0.3330631943187055,4,16,0,0,B-,0,4,2,0,2,1,1,0,0
2023-07-18,Central,1,0,7,0,19.844098883862817,0.5729653522206856,0.3158976741635034,6,24,0,0,B-,2,0,2,0,0,1,1,0,0
2023-07-19,Central,2,0,7,0,21.487700905450097,3.3847178265566016,0.23758934950555252,6,19,0,0,B-,0,1,2,0,0,1,1,0,0
2023-07-20,Central,3,0,7,0,19.232356919714462,7.241165610298561,0.23288374849113508,8,17,0,0,B-,0,2,4,0,0,1,0,0,0
2023-07-21,Central,4,0,7,0,14.739250521365037,1.1570418114559435,0.2031265431638732,1,18,0,0,B-,0,2,1,0,1,1,0,0,0
2023-07-22,Central,5,1,7,0,15.502854933914175,1.9925707979060119,0.21619512137610028,3,6,0,0,B-,1,3,0,0,4,1,0,0,0
2023-07-23,Central,6,1,7,0,15.963274514803995,4.255511512754352,0.27923898760308036,6,6,0,0,B-,4,1,2,0,3,1,0,0,0
2023-07-24,Central,0,0,7,0,12.605045168633248,2.2233002117647995,0.09721896754029752,7,20,0,0,B-,3,3,2,0,4,1,0,0,0
2023-07-25,Central,1,0,7,0,14.089026671613786,5.571804183274335,0.266869168167047,6,18,0,0,B-,4,2,4,0,2,1,0,0,0
2023-07-26,Central,2,0,7,0,16.911852827368048,3.1086355395211642,0.33314952359348426,3,19,0,0,B-,2,5,1,0,6,1,0,0,0
2023-07-27,Central,3,0,7,0,14.355735978102528,2.383071147930587,0.14884557110582292,10,21,0,0,B-,6,3,1,0,8,1,0,0,0
2023-07-28,Central,4,0,7,0,19.042323510061422,7.012441670886601,0.2124107800624342,3,17,0,0,B-,8,0,4,0,4,1,0,0,0
2023-07-29,Central,5,1,7,0,19.067899409839534,0.7015202120436916,0.2765233356106954,7,3,0,0,B-,4,0,3,0,1,1,1,0,0
2023-07-30,Central,6,1,7,0,18.173018425125857,6.1324062510742525,0.23045369158563767,5,5,0,0,B-,1,0,3,0,0,1,1,0,0
2023-07-31,Central,0,0,7,0,17.380005408444358,6.572058859202937,0.25755759934557104,7,22,0,0,B-,0,3,4,0,0,1,1,0,0
2023-08-01,Central,1,0,8,0,17.408274124072392,2.1840770461579546,0.19851511000394817,4,19,0,0,B-,0,2,2,0,0,1,0,0,0
2023-08-02,Central,2,0,8,0,16.584624338451782,0.5332616631707828,0.22084572655486068,2,17,0,0,B-,0,2,1,0,1,1,0,0,0
2023-08-03,Central,3,0,8,0,17.653529791024766,5.603843671604164,0.2739134522067321,3,24,0,0,B-,1,2,1,0,2,1,1,0,1
2023-08-04,Central,4,0,8,0,21.88997559685252,1.0344845254294168,0.3276398384690985,6,18,0,0,B-,2,3,7,0,0,1,1,1,0
2023-08-05,Central,5,1,8,0,17.36978598633991,1.4063785787384433,0.20458222853978386,6,6,0,1,B-,0,1,2,0,0,1,1,0,1
2023-08-06,Central,6,1,8,0,15.742079620655794,2.008685146463538,0.13250884557477666,9,6,0,0,B-,0,2,5,0,0,1,1,1,0
2023-08-07,Central,0,0,8,0,15.60688466660091,0.08168994491632087,0.20702449647892657,3,21,0,0,B-,0,1,3,0,0,1,0,0,1
2023-08-08,Central,1,0,8,0,15.962255319884486,4.3463261010656975,0.21822445520663408,3,17,0,0,B-,0,7,5,0,2,1,0,1,0
2023-08-09,Central,2,0,8,0,17.541264742695,3.008784871040429,0.31468381996816147,4,19,0,0,B-,2,3,4,0,1,1,1,0,0
2023-08-10,Central,3,0,8,0,11.988393612570283,4.459771730558901,0.4010339177223573,4,24,0,0,B-,1,2,3,0,0,1,1,0,0
2023-08-11,Central,4,0,8,0,13.074708785023418,3.422597702740884,0.1984435388093827,6,21,0,0,B-,0,2,4,0,0,1,1,0,0
2023-08-12,Central,5,1,8,0,12.886670472842011,8.33854243726571,0.189942030538791,4,9,0,0,B-,0,2,3,0,0,1,1,0,0
2023-08-13,Central,6,1,8,0,16.486361735710037,7.056407036596571,0.31038895139792344,6,9,0,0,B-,0,2,2,0,0,1,1,0,1
2023-08-14,Central,0,0,8,0,14.500852750650807,3.6656538516225847,0.2522661396066353,4,22,0,0,B-,0,4,5,0,0,1,0,1,0
2023-08-15,Central,1,0,8,0,13.009116777269723,3.120296041405777,0.1872593192867856,5,19,0,0,B-,0,4,3,0,1,1,1,0,0
2023-08-16,Central,2,0,8,0,17.92631015213818,3.381996093092841,0.2677586222141017,5,16,0,0,B-,1,1,2,0,0,1,1,0,0
2023-08-17,Central,3,0,8,0,16.32225613728343,2.0200997793829925,0.30501537480942253,7,26,0,0,B-,0,2,2,0,0,1,0,0,0
2023-08-18,Central,4,0,8,0,14.475048618498604,6.21815016714963,0.19952307222942955,7,16,0,0,B-,0,2,1,0,1,1,1,0,1
2023-08-19,Central,5,1,8,0,12.723118971338707,5.173056165634169,0.18272406890636333,8,6,0,0,B-,1,2,5,0,0,1,0,1,0
2023-08-20,Central,6,1,8,0,13.695514706308096,1.0687881551696654,0.2660680237820744,4,11,0,0,B-,0,5,4,0,1,1,1,0,0
2023-08-21,Central,0,0,8,0,13.71365890573725,1.7857091049064504,0.21466465646616045,2,22,0,0,B-,1,1,2,0,0,1,1,0,0
2023-08-22,Central,1,0,8,0,14.241163860484308,2.113365634360648,0.2705193582754832,2,21,0,0,B-,0,2,3,0,0,1,0,0,0
2023-08-23,Central,2,0,8,0,15.655276421773543,7.5391788267968725,0.24928529056864235,3,15,0,0,B-,0,3,1,0,2,1,1,0,1
2023-08-24,Central,3,0,8,0,12.466967222228368,5.187091406476724,0.17757078298545342,4,16,0,0,B-,2,2,6,0,0,1,0,1,0
2023-08-25,Central,4,0,8,0,16.882591130112566,1.4196890839454266,0.2973056583081988,3,18,0,0,B-,0,2,1,0,1,1,1,0,0
2023-08-26,Central,5,1,8,0,13.810168194198413,0.607270134934361,0.26880959545213323,4,6,0,0,B-,1,3,4,0,0,1,1,0,1
2023-08-27,Central,6,1,8,0,10.28002279744383,3.7567157040401344,0.30501219876072105,8,8,0,0,B-,0,3,6,0,0,1,1,1,0
2023-08-28,Central,0,0,8,0,10.512715624060984,7.529907642967953,0.29299470833818697,4,19,0,0,B-,0,3,4,0,0,1,1,0,1
2023-08-29,Central,1,0,8,0,15.339211247481442,2.5149548580318175,0.26913194277067687,6,18,0,0,B-,0,2,6,0,0,1,1,1,0
2023-08-30,Central,2,0,8,0,13.048386627153794,4.469643230886483,0.30412916414212204,5,22,0,0,B-,0,0,2,0,0,1,0,0,0
2023-08-31,Central,3,0,8,0,13.204740133837923,5.335035642145684,0.3190470014436284,2,16,0,0,B-,0,2,1,0,1,1,0,0,0
2023-09-01,Central,4,0,9,0,14.449941825033743,4.9969477711452335,0.17151205060254282,3,17,0,0,B-,1,2,1,0,2,1,0,0,0
2023-09-02,Central,5,1,9,0,12.681391271782582,6.5381236815302435,0.23348433932715684,8,10,0,0,B-,2,2,0,0,4,1,0,0,0
2023-09-03,Central,6,1,9,0,13.009246662290105,2.6435413185289818,0.16798566444446594,10,7,0,0,B-,4,3,0,0,7,1,0,0,0
2023-09-04,Central,0,0,9,0,14.382625323841628,0.4701045468085666,0.3707896546496252,5,22,0,0,B-,7,8,3,0,12,0,0,0,0
2023-09-05,Central,1,0,9,0,10.651477601971477,3.528137480509926,0.28880980470956646,8,19,1,0,B-,12,3,0,0,15,0,0,0,0
2023-09-06,Central,2,0,9,0,16.835648512665887,1.086949364499185,0.2585958962157853,4,11,0,0,B-,15,4,2,0,17,0,0,0,0
2023-09-07,Central,3,0,9,0,10.622486900419272,6.643154522247389,0.235801801032513,1,16,0,0,B-,17,1,1,0,17,0,0,0,0
2023-09-08,Central,4,0,9,0,10.698948642243105,1.8863722468379258,0.3114883012397095,5,18,0,0,B-,17,4,3,0,18,0,0,0,1
2023-09-09,Central,5,1,9,0,13.25628899355438,1.703320143336672,0.20336048930687461,4,10,0,0,B-,18,1,5,0,14,0,0,1,0
2023-09-10,Central,6,1,9,0,14.95329569585965,4.253610917019341,0.16928272179293974,7,7,0,0,B-,14,4,2,0,16,0,0,0,0
2023-09-11,Central,0,0,9,0,8.450286481465852,2.064137273693364,0.31230637736968253,8,18,0,0,B-,16,2,4,0,14,0,0,0,0
2023-09-12,Central,1,0,9,0,11.803706197269959,4.2650900374012,0.1197566228839031,5,20,0,0,B-,14,3,3,0,14,0,0,0,0
2023-09-13,Central,2,0,9,0,10.08522329611329,2.9717483489090877,0.31605367626429276,4,18,0,0,B-,14,4,2,1,15,0,0,0,1
2023-09-14,Central,3,0,9,0,12.197317576465498,0.0777300417620688,0.1757340695368778,3,21,0,0,B-,15,3,7,0,11,0,0,1,0
2023-09-15,Central,4,0,9,0,8.458103417160197,0.45107734921419723,0.24933760928563303,5,21,0,0,B-,11,4,1,0,14,0,0,0,0
2023-09-16,Central,5,1,9,0,12.078969507642148,4.056272506226723,0.20995054832090776,8,8,0,0,B-,14,5,4,0,15,0,0,0,0
2023-09-17,Central,6,1,9,0,13.226292474285863,5.529100999042287,0.33414838884220155,9,2,0,0,B-,15,1,2,0,14,0,0,0,0
2023-09-18,Central,0,0,9,0,11.302152221457792,0.8003575123622778,0.2592105094006248,3,19,0,0,B-,14,1,0,0,15,0,0,0,0
2023-09-19,Central,1,0,9,0,19.20420764323795,3.889781831440012,0.2920076779178078,10,25,0,0,B-,15,2,4,0,13,0,0,0,1
2023-09-20,Central,2,0,9,0,12.301130991646746,1.939206958701335,0.2236864103733298,3,15,0,0,B-,13,3,6,0,10,1,0,1,1
2023-09-21,Central,3,0,9,0,13.91967339766386,8.555963592394432,0.2689059425622561,6,21,0,0,B-,10,3,7,0,6,1,0,1,0
2023-09-22,Central,4,0,9,0,7.354403042181702,8.335585982904183,0.12637600435769938,8,18,0,0,B-,6,2,4,0,4,1,0,0,0
2023-09-23,Central,5,1,9,0,15.349560750874888,5.7331414691324705,0.30863268459500276,5,9,0,0,B-,4,3,3,0,4,1,0,0,0
2023-09-24,Central,6,1,9,0,14.565593018908592,6.633314996007683,0.2975752169096147,11,7,0,0,B-,4,2,1,0,5,1,0,0,0
2023-09-25,Central,0,0,9,0,11.72080161024809,3.8303747511588995,0.285716881699615,4,19,0,0,B-,5,2,2,0,5,1,0,0,0
2023-09-26,Central,1,0,9,0,15.949355927109796,3.920412626850764,0.12677164993212714,5,16,0,0,B-,5,3,2,0,6,1,0,0,0
2023-09-27,Central,2,0,9,0,14.176075992346336,1.1753144485320237,0.2781602363150105,4,23,0,0,B-,6,5,2,0,9,1,0,0,0
2023-09-28,Central,3,0,9,0,10.153514670603938,0.7148982445684808,0.11367202994820755,3,21,0,0,B-,9,4,3,0,10,1,0,0,0
2023-09-29,Central,4,0,9,0,12.287869408327172,0.6429930727054146,0.36050232124471404,4,22,0,0,B-,10,3,4,0,9,1,0,0,0
2023-09-30,Central,5,1,9,0,11.820009486028768,1.5004901540013578,0.27717134133706806,5,8,0,0,B-,9,3,4,0,8,1,0,0,0
2023-10-01,Central,6,1,10,0,9.440885219552733,5.04074634732929,0.2062396223324004,6,7,0,0,B-,8,2,3,0,7,1,0,0,1
2023-10-02,Central,0,0,10,0,14.421950222767393,12.804258930923611,0.3144880173440109,5,18,1,0,B-,7,3,7,0,3,1,0,1,0
2023-10-03,Central,1,0,10,0,12.337027354977371,0.3298360404052754,0.3453274891346053,1,19,0,0,B-,3,6,1,0,8,1,0,0,1
2023-10-04,Central,2,0,10,0,9.802536293109123,9.762917753768185,0.41176871606827803,14,25,0,0,B-,8,5,5,0,8,1,0,1,0
2023-10-05,Central,3,0,10,0,11.334548205526604,0.6765011456826575,0.21855576499311763,6,21,0,0,B-,8,2,2,0,8,1,0,0,0
2023-10-06,Central,4,0,10,0,9.762975139641611,4.216772304634548,0.2821952602674817,2,15,0,0,B-,8,3,0,0,11,0,0,0,0
2023-10-07,Central,5,1,10,0,7.707501538112679,4.755022002061761,0.2921358433683661,4,10,0,0,B-,11,2,3,0,10,1,0,0,0
2023-10-08,Central,6,1,10,0,10.475833246839938,6.783773715245457,0.2141368181084613,9,12,0,0,B-,10,4,1,0,13,0,0,0,0
2023-10-09,Central,0,0,10,0,11.6626952505079,1.2759475579817865,0.24596207417748625,4,19,0,0,B-,13,6,0,0,19,0,0,0,0
2023-10-10,Central,1,0,10,0,11.401384301776723,6.307761370243602,0.23823412003931166,1,17,0,1,B-,19,1,2,0,18,0,0,0,0
2023-10-11,Central,2,0,10,0,13.25780072146943,5.389476217497664,0.30571295126582154,4,22,0,0,B-,18,0,1,0,17,0,0,0,0
2023-10-12,Central,3,0,10,0,10.305042502881033,7.5600217879825635,0.22001639401679335,3,18,0,0,B-,17,1,0,0,18,0,0,0,0
2023-10-13,Central,4,0,10,0,10.277585612002758,0.44382985460017127,0.47397577774698474,5,18,0,0,B-,18,5,0,0,23,0,0,0,0
2023-10-14,Central,5,1,10,0,11.63257233641156,2.549467034638151,0.23841456698758395,6,8,0,0,B-,23,1,3,0,21,0,0,0,0
2023-10-15,Central,6,1,10,0,13.348293226768117,8.93762758086848,0.21484291893224877,5,10,0,0,B-,21,4,3,0,22,0,0,0,0
2023-10-16,Central,0,0,10,0,13.2048263261847,0.3300535413514435,0.35813450982880857,3,25,1,0,B-,22,3,3,0,22,0,0,0,0
2023-10-17,Central,1,0,10,0,16.175273316171992,2.90471480321347,0.1318285627910058,5,19,0,0,B-,22,4,4,0,22,0,0,0,0
2023-10-18,Central,2,0,10,0,13.094923371165237,9.298587699284385,0.18345910605897522,3,19,0,0,B-,22,2,1,0,23,0,0,0,0
2023-10-19,Central,3,0,10,0,15.254943445211975,1.9482119220477665,0.2646673771198737,6,19,0,0,B-,23,3,2,0,24,0,0,0,0
2023-10-20,Central,4,0,10,0,13.014512927753584,1.1681185199627906,0.4214757459821584,5,19,0,0,B-,24,1,0,0,25,0,0,0,0
2023-10-21,Central,5,1,10,0,12.2519123984893,5.4594733428216,0.25687992520041725,4,10,0,0,B-,25,4,2,0,27,0,0,0,0
2023-10-22,Central,6,1,10,0,11.648477517102359,4.566042625354501,0.15806725675690914,10,10,0,0,B-,27,3,2,0,28,0,0,0,0
2023-10-23,Central,0,0,10,0,10.00328842266556,2.5678717830581235,0.14770320257785027,3,16,0,0,B-,28,1,2,0,27,0,0,0,0
2023-10-24,Central,1,0,10,0,16.137905893094175,5.588703282349727,0.1895482626859846,3,17,0,0,B-,27,1,2,0,26,0,0,0,0
2023-10-25,Central,2,0,10,0,6.826262726911133,1.285989708472994,0.12212011743893736,5,15,1,0,B-,26,1,2,0,25,0,0,0,0
2023-10-26,Central,3,0,10,0,18.847861018695742,0.5499904015009632,0.16675193161267962,4,13,0,0,B-,25,3,2,0,26,0,0,0,0
2023-10-27,Central,4,0,10,0,11.162410109250382,5.120952996477038,0.27584666063503205,3,22,0,0,B-,26,2,2,0,26,0,0,0,1
2023-10-28,Central,5,1,10,0,9.265812322764031,1.8938919292958585,0.31042014207808805,10,9,0,0,B-,26,1,5,0,22,0,0,1,0
2023-10-29,Central,6,1,10,0,12.787732149347915,11.614716964355468,0.24556373001536683,5,12,0,0,B-,22,4,1,0,25,0,0,0,0
2023-10-30,Central,0,0,10,0,15.437230190094796,2.198355940068177,0.35476205092115204,7,17,0,0,B-,25,1,2,0,24,0,0,0,0
